The Blackbird,hornpipe,4/4,1/8,Dmaj,|:AG|FEFA GFD2|defd dcAF|G2GF GFDE|FGAF GBAG|F2FA GFD2|defd dcAG|Ad (3cBA GBAG|F2D2 D2:||:fg|agfa gfeg|fdec dcA2|agfa gfde|(3fed gf e2fg|(3agf ge f2fe|d2de fdec|dcAF GBAG|F2D2 D2:|
Hull's,reel,4/4,1/8,Emaj,e|B<E Ec B2 Bc|BE (3EEE cBGe|BE (3EEE B2GB|cBce fefg|B<E Ec B2 Bc|BE (3EEE cBce|fgfe c2 fg|eccB ceec|B<E Ec B2 Bc|BE (3EEE cBGe|BE (3EEE B2 GB|cBce fefg|B<E Ec B2 Bc|BE (3EEE cBcE|fgfe c2 gf|eccB ceef||:gB (3BBB g2fe|fc (3ccc c2 Bc|fc (3ccc c2 Bc|eB (3BBB Bcef|gB (3BBB g2 fe|fc (3ccc c2 ce|[1fgfe c2 fg|eccB ceef:|2 fgfe c2 gf|eccB ceec||
The Tinker's Daughter,reel,4/4,1/8,Dmaj,|:A2 FA DAFA|defd efdB|A2 FA DAFA|B2 dB BAFB|A2 FA DAFA|defd efde|faaf bfaf|1 (3efe de fedB:|2 (3efe de fdde||faaf bfaf|defd (3efe de|f2 df efdB|ABdf edBd|faaf bfaf||defd (3efe de|f2 df efdB|AFEF D2 de|faaf bfaf|defd (3efe de|f2 df efdB|ABdf edBd|A2 FA DAFA|defd efde|faaf bfaf|(3efe de fedB||
Mná Na HÉireann,barndance,4/4,1/8,Dmaj,"""Em""EEF G d4|d""E""edc ""A""E4|EF ""Em""G2 FG E2|""A""E6 z2|""Em""EEF G d4|d""E""edc ""A""E4|EF ""G""G2 FG ""A""A2|A6 z2|G""D""FA ""Bm""D D4|z ""Bm""DD d d4|e""G""fed BA B2|B6 AG|F""Em""E d4 de|""A""dcA ""G""B4 E|E2 DC ""D""D4||"
The Dance Of The Honeybees,hornpipe,4/4,1/8,Dmaj,AG|:(3FGF EF DFAF|GAFG E2 EF|GFGA (3Bcd ed|cded cAGE|FGEF DFAF|(3GAG (3FGF E2 EF|GFGA (3Bcd ed|1 cAGE D2 DE:|2 cAGE D2 (3ABc|||:d2 ad fded|(3Bcd AF DFAd|Beed Bded|cdef gece|d2 ad fded|(3Bcd AF DEFA|Bdef gfed|1 cAGE D2 (3ABc:|2 cAGE D2 DE||
Carrickfergus,reel,4/4,1/8,Gmaj,g2 g2 f2|e4 A4-|A2 AB c2 d2|B3 A G4-|G2 G2 A2 B2|c4 E4-|E2 F2 G3 G|G8-|G2 :|d2 g2 a2|b8-|bgab c'2 b2|a3 f d4-|d2 dd g2 a2|b8-|bgab c'2 b2|a8-|a2 g2 g3 f|e4 A4-|A2 AB c2 d2|B3 A G4-|G2 G2 A3 B|c4 E4-|E2 F2 G3 G|G8-|G2||
The Fair Wind,reel,4/4,1/8,Amaj,|: A3E A3B | cBAB cBBc | A3E A2AB |1 cBAF FEEE :|2 cBAF FEE2 |||: ceec A3B | c2ec dBBd | ceec A2AB |1 cABF FEEd :|2 cBAF FEE2 |||: AFFF d3B | cBAB cBBc |1 AFFF d2dB | cBAF FEE2 :|2 ce3 f2ec | BdcA BAFE ||
The Reel With The Birl,reel,4/4,1/8,Edor,|:E2 BE dEBE|(3EEE BE AGFD|(3EEE BE dEB2|1 dcdB AGFD:|2 dcdB A4||B3 d e3 g|f~d3 d^def|g4 g3 g|fa (3aaa afe2|b3 b2 afe|a3 a2 fed|B3 B2 AFA|dcdB AGFD||
Hundred Pipers,jig,6/8,1/8,Amaj,|:c2E EFE|F2A A2f|e2c cBA|BcB BAB|c2E EFE|F2A A2f|e2c BcB|1 A3 A2B:|2 A3 c2d|||:e2e ece|f2a agf|e2c cBA|BcB Bcd|e2e ece|f2a agf|e2c BcB|A3 A2B:||
Bonaparte's Retreat,march,4/4,1/8,Dmaj,F2 F/E/F/G/ | AF ED | E2 E/D/E/F/ | GF ED |F2 F/E/F/G/ | AF ED | EF/G/ FE | D4- | D4 :|d2 f>e | d/e/d/B/ AB/c/ | d>B AF | ED F>E | D4- | D4 :|F2 F/E/F/G/ | AF ED | E2 E/D/E/F/ | GF ED |F2 F/E/F/G/ | AF ED | EF/G/ FE | D4- | D4 :|d2 f>e | d/e/d/B/ AB/c/ | d>B AF |[M:1/4] ED |M:2/4B4- | B4 | d2 f>e | d/e/d/B/ AB/c/ | d>B AF | ED F>E | D4- | D4 :|
The Derry,hornpipe,4/4,1/8,Dmaj,|:AG|F2Ad fdAF|G2Bd gdBG|F2Ad fdAF|E2GB ecAG|F2Ad fdAF|G2Bd g2ag|fafd Bgec|d2 f2 d2:||:fg|a2fd Adfa|g2ec Aceg|a2fd Adgf|(3efd (3cdB A2fg|a2fd Adfa|gece g2ag|fafd Bgec|d2 f2 d2:||:AG|(3FED AD BDAD|dcdf ecAG|(3FED AD BDAD|EGFA GBAG|(3FED AD BDAC|dcdf eceg|(3fgf df gece|df (3edc d2:||:(3efg|a^gab afdf|gfga gece|a^gab afdf|(3efd (3cdB A2 (3efg|a^gab afdf|gfef gbag|(3fgf df gece|df (3edc d2:||:fg|(3aaa fd Adfd|(3aaa ec Acec|fdge afbg| ecdB A2 fg|(3aaa fd Adfd|(3ggg ec A2ag|fdAF Egec|d2 f2 d2:||:FG|AFAd fedc|BGBe gfed|cAce agfe|fcdB A2 FG|AFAd fedc|BGBd g2ag|fafd Bgec|d2 f2 d2:|
The Humours Of Westport,reel,4/4,1/8,Fmaj,|f2 fe fcAc|f2 fe fage|f2 fe fcAc|BAGA Bcde|f2 fe fcAc|f2 fe fagb|afge fcAc|BAGA BdcB|AFcF dFcF|AFcF BdcB|AFcF dFcF|BAGA BdcB|AFcF dFcF|AFcF BdcB|Acfa gefc|BAGA Bcde|
The Hare In The Corn,jig,6/8,1/8,Dmaj,|:F2A AFA|BdB AFE|~F3 EDE|F2D ~D3|F2A AFA|BdB AFA|Bcd edA|ded d3:||:f3 fed|g2e ede|f3 fed|faa bag|f3 fed|g2e edB|A (3Bcd edA|ded d3:|
The Boy In The Boat,reel,4/4,1/8,Dmaj,|:A2AF DFAF | GFEF G2FG | AD (3FED AD (3FED | AFGE DEFG |A2AF DFAF | GFEF G2FG | ~A3d ~B3d |1 cAGE DEFG :|2 cAGE EDD2 |||:(3Bcd ed cAAB | cAdB cA~A2 | (3Bcd ed cAAB | cAGE EDD2 |(3Bcd ed cAAB | cAdB cAAe | ~f3d ~e3d |1 cAGE EDD2 :|2 cAGE DEFG ||
Brendan Tonra's,jig,6/8,1/8,Dmaj,"E|~F3 AFE|EDB, A,B,D|FEF GFG|ABF AFE|~F3 AFE|EDB, A,B,D|FEF GFG|AFD D2:|e|f2 d dcd |edc Bcd|f2d dcd|ABF Ade|f2d dcd|edc Bcd|faf gec|dAF D2:|"
The Morpeth Rant,reel,4/4,1/8,Dmaj,|:A|d2AG FDFA|BGBd cAce|d2f2 gfed|c2e2 e2Ac|d2AG FDFA|BGBd cAce|d2f2 gfec|A2d2 d3:||:A|dfaf dfaf|gfef g2ef|gfed cABc|defg f2A2|dfaf dfaf|gfef g2ef|gfed cABc|d2f2 d3:|
Jim Donoghue's,reel,4/4,1/8,Dmaj,"~A3F BFAF|BFAF EDB,D|~A3F BFAF|EDEF D2z2|~A3F BFAF|DF~F2 ABde|fzfe df~f2|dBAF DEED|~A3F BF~F2|BzAF EDB,D|~A3F BFAF|EDEF D2z2|ABFA (3Bcd AF|DF~F2 ABde|fzfe df~f2|dzAF DF(3Bcd|effe fgfe|dfed BAFz|Beed efde|~f2df edBd|effe fgfe|dfed BAFz|ABde fdAF|EDEF D2z2|df~f2 ~f3e|dfed BAFA|Be~e2 ~e3g|fzdf edBd|fbge fgfe|dfed BAFz|FAde fdAF|EDEF D2z2|"
The Boy In The Gap,reel,4/4,1/8,Dmix,D2FA dedc|A2GE cEGE|D2FA dedc|1 A2GE ~E2GE:|2 A2GE FDD2|||:~f3g fedf|(3efg fd ed^cA|A2(3B^cd edcd|eaag eaag|~f3g fedf|egfd ed^cA|AB^cd e^cd^c|1 AFGE FDDe:|2 AFGE FAFE||
The Bear Dance,polka,2/4,1/8,Amin,eA A2|eA A>B|cc Bc|d2 d2|ee dd|cc B2|A/B/c BG|A2 A2:||:A/B/c A/B/c|BG G2|A/B/c A/B/c|d2 d2|ea ea|ea e>d|cA BG|A2 A2:|
The Siege Of Ennis,polka,2/4,1/8,Gmaj,"D>E DC|B,D GA|Bd/B/ AB/A/|GE EG|D>E DC|B,D GA|Bd/B/ AB/A/|1 G2 GE:|2 G2 GA|||Bd dB|ce ed|Bd/B/ AB/A/|GE EG|Bd dB|ce e>f|g/f/e fd|e2 ef|ge fd|ed BA|Bd/B/ AB/A/|GE EG|D>E DC|B,D GA|Bd/B/ AB/A/|G4 G2||"
Jackie Coleman's,reel,4/4,1/8,Dmaj,A3 B AF (3FEF|DF (3FEF ADFA|dAce d2 fg|afed BG (3GFG|A3 B AF (3FEF|DF (3FEF ADFA|dAce d2 fg|afeg fddc :|d2 fd Adfd|=c2 ec gcec|d2 fd Adfa|gbeg fedc|d2 fd Adfd|=c2 ec Gcec|d2 fd Adfa|gbeg fd d2 :||
The Windmill,reel,4/4,1/8,Dmaj,"|: d2 fd ceAc|dBGB AFDE|FB (3BBB Adfd|eAce afge||d2 fd ceAc|dBGB AFDF|GFGA Bdfa|1 gece d2 (3ABc:|2 gece defg|||:eA (3AAA a3 f|gA (3AAA dFAd|(3BBB AB G3 F|EB,EF GABc||dA (3AAA eAaA|fddc dfed|cdef gfga|1 gece defg:|2 gece d2 (3ABc||"
The Bank Of Turf,jig,6/8,1/8,Dmaj,dB|:ABA DFA|BAF DFA|dcd ede|~f3 def|~g3 gab|afd B3|1 efe e2d|cBA AdB:|2 ABA efe|d3 dcd|||:eAA efg|fdd fga|gfe fed|edB ABd|eAA efg|fdd fga|gfe dcB|1 A3 Bcd:|2 A3 AdB||
The North Star,jig,6/8,1/8,Gmaj,G2D G B/2c/2d|cBG dBG|~E3 dBG|F2d cde|G2D G B/2c/2d|cBG dBG|EGd ~F2d|1 ~G3 dBA:|2 ~G3 GAB||G2F G2d|ABF G2D|EFG Adc-|cBG ADB|G2F G2d|ABF G2D|EFG ADF|G2B DAD|G2F G2d|ABF G2D|EFG Adc-|cBG ADB|G2F G2d|dcB G2D|EFG ADF|G2z dBA||
Up Against The Buachaláns,reel,4/4,1/8,Dmaj,|:D2 FA DAFA|dfed cABc|d2 cA (3Bcd AF|GBAF GFEF|D2 FA DAFA|dfed cABc|d2 cA (3Bcd AF|1 GBAG FDDE:|2 GBAG FDDf|||:a2 fa dafa|gfed BdAf|a2 fa dafa|bgeg fddf|a2 fa dafa|gfed BdAf|afec dBAF|1 GBAG FDDf:|2 GBAF GFEF||
Charlie Hunter,jig,6/8,1/8,Dmaj,DFA DGB|Adf a2g|fef dcd|ecA GFE|DFA DGB|Adf a2g|fef gec|1 edc d3:|2 edc dfg|||:afd dcd|BGF G2F|EGB e2d|cec Aag|fdA DFA|GBd g2g|fef gec|1 edc dfg:|2 edc d3||
The Girl Of The House,jig,6/8,1/8,Dmix,|:AG|FAD DFG|GA{c}A GEA|D{A}D{G}D AGE|FAD DAG|~F3 ~G3|~A3 cde|dcA GEA|D{A}D{G}D D:||:FA|c2A AGF|FG{A}G {A}GFG|AdB cAG|AdA d2e|fed cAG|EF{A}F GEA|dcA GEA|D{A}D{G}D D:|
Old Joe's,jig,6/8,1/8,Dmaj,e|:fAA AFA | BAF A2A | B3 AFA |Bcd efg |fAA AFA | BAF A2A | B3 AFA | Bdc d3 :||: f3 efe | dBA d2e | faa afe |faa b2a |f3 efe | dBA d2e | fAA AFA | Bdc d3 :|
Lord Gordon's,reel,4/4,1/8,Dmaj,"ADFD A,DFB|ADFD FAdc|BE~E2 cE~E2|BE~E2 BAFA|dcdf ecdB|AFdF A2Bc|cBBA BFAF|1 EFGA BcdB:|2 EFGA Bcde|||:f2df afdf|afdf a2gf|efga bgec|dcBA ^GABc|df~f2 ecdB|AFdF A2Bc|cBBA BFAF|EFGA Bcde:||:fa~a2 fdad|fa~a2 fdad|gb~b2 gebe|gb~b2 gebe|fgfe dcdA|BAGB ABdf|afec dBAF|1 EFGA Bcde:|2 EFGA BcdB|||:Addc defd|Addc defd|eggf ~g3f|eggf gage|fgfe dcdB|BAGB ABdf|afec dBAF|1 EFGA BcdB:|2 EFGA Bcde|||:faa^g afde|faa^g a2=gf|gbef gbef|gbeg bgef|g2bg fgaf|fedB ABdf|afec dBAF|1 EFGA Bcde:|2 EFGA BcdB|||:ADFD A,DFB|ADFD FAdc|BE~E2 cE~E2|BE~E2 BAFA|~d3f ecdB|AFDF A2Bc|dBcA BGAF|1 EFGA BcdB:|2 EFGA Bcde|||:f2df afdf|f2df afdf|efga bgec|dcBA FABc|d2fd ecdB|AFDF A2Bc|dBcA BGAF|EFGA Bcde:||:fa~a2 fdad|fa~a2 fdad|gb~b2 gebe|gb~b2 gebe|~f3e dedB|BA^GB ABdf|afec dBAF|1 EFGA Bcde:|2 EFGA BcdB||Ad~d2 defd|Ad~d2 defd|eggf ~g3f|eggf gage|fgfe dcdB|BA^GB ABdf|afec dBAF|EFGA BcdB|Adcd fdcd|Adcd fdcd|egfg bg~g2|egfg bgeg|fgfe dcdB|BA^GB ABdf|afec dBAF|EFGA Bcde|||:fa~a2 afde|faa^g a2=gf|gbef gbef|gbeg bgef|g2bg fgaf|gedB ABdf|afec dBAF|1 EFGA Bcde:|2 EFGA BcdB||"
The Scartaglen,reel,4/4,1/8,Dmaj,"DFEF D2dB | cAAG EFFE | DFEF D2dB | cAGE EDD2|DFEF D2dB | cAAG EFGE | Addc dfed | cAGE EDD2 :||:f3e fage | f2ge afde | effe fage |fdec Add2 | f2fe fage | fdge afge |fage dfed |1 dcAG EDD2 :|2 dcAG EFFE || ""last time"" D4z4 ||"
The Stool Of Repentance,jig,6/8,1/8,Amaj,|:a2e c2e|agf e2c|aff f2e|fag f2e|a2e c2e|agf e2c|d2e f2e|fac B2a:|||:cAA eAA|cAA edc|dBB fBB|dBB fed|cAA eAA|fag a2e|d2e f2e|fac B2a:||
St. Kilda Wedding,reel,4/4,1/8,Amaj,|:A2 Ac Acec|B2 cA F2 EF|A2 cB Acec|1 f2 fe fefa:|2 f2 fe fefg||a2 ab aeea|fgag f2 ed|cefg agfa|ecac BdcB|Aaag aeea|fgag f2 ed|cefg agfa|ecac BdcB||
Paddy Taylor's,reel,4/4,1/8,Gmaj,FEDF ABAF | G~E3 dEcE | FEDF ABAF | GEcE EDD2 :||K:DAddc ~d3A | BeeA Beeg | fdec dBAB | cAGE FDD2 |Addc ~d3A | (3Bcd ef ~g2fg | af (3gfe dBAB | cAGE FDD2 ||F3G A2dG | (3GGG dG (3GGG dG | FEFG ABdB | cAGE FDD2 :||
The Oak Tree,reel,4/4,1/8,Dmaj,"(3FED AD FDAD|FAAF GFEC |~A,3B, CA, (3A,A,A, | A,G,A,B, CDEG|(3FED AD FDAD | FAAF GFEA | ~B2eg fgec |1 dcce dBAG :|2 (3ded ce dfeg|||: fB (3BBB fa^ge | fece ~f3e | cAAc eA (3AAA | A^GAB cdeg |fB (3BBB fa^ge | fece (3f^ga ec | ABce ~a3e |1 faec dfeg :|2 faec ~B3c|||: d2fd Adfd | c2ec Acec | d2fd Adfg | gfed cABc |d2fd Adfd | c2ec Acec | dfaf gfed |1 B2ec dcBc :|2 B2ec dBAG || [F8A8] ||"
Roaring Mary,reel,4/4,1/8,Dmaj,D~F3 ADFA|d~f3 g2 fe|dedB A~F3|DFAF GFEF|D~F3 ADFA|d~f3 g2 fe|dedB ABdf|afeg fd d2:||:abag fgfe|dedA BAFA|d~g3 b~g3|a~f3 ge e2|D~F3 ADFA|d~f3 g2 fe|dedB ABdf|afeg fd d2:|
The Chandelier,reel,4/4,1/8,Dmaj,|:D2 (3DDD ADFG|A2FA dfed|Bg~g2 gfed|c/B/A ed cAGE|D2 (3DDD ADFG|A2FA dfed|cAAB cAed|1 cAGE ~F3E:|2 cAGE FABc|||:dfbf afeg|~f3d eABc|dfbf afeg|fedB cdeg|~f3e de f/e/d|eAAA ABcA|B2GF GBdB|1 AFEG FABc:|2 AFEG F3E||
Over The Waterfall,reel,4/4,1/8,Dmaj,|:z2|f2a2 gfe2 | dedB A2de | f2a2 gfe2 | f6 de |f2a2 gfe2 | dedB A2AB | =c2c2 B2A2 | G6 :||:FG | A2AA B2B2 | ABAG F2FG | A2d2 cde2 | f6 FG |A2AA B2B2 | ABAG F2FG | A2AA GFE2 | D6 :|
The Sunny Banks,reel,4/4,1/8,Dmaj,"B|:AFF2 d2cA|B/2c/2dAF G3B|AFF2 d2cA|1 B/2c/2dAF DEFB:|2 B/2c/2dAF D3e|||:fded cAA2|fdef g2ag|fded cAA2|1 B/2c/2dAF D3e:|2 B/2c/2dAF DEFG||""Last"" B/2c/2dAF D3||"
If We Hadn't Any Women In The World,barndance,4/4,1/8,Gmaj,Bc |: de dB GA BG | EA GE D3 A | BG Bd ge dB | {G}A2 AG A2 Bc |de dB GA BG | EA GE D3 A | B d2 B AG AB |1 G2 {A}GF G2 Bc :|2 G2 {A}GF G GBd ||e2 ef g2 gf | ed dB d2 (3Bcd | ed Bd ge dB | A2 AG A2 Bc |de dB GA BG | EA GE D3 A | B d2 B AG AB |1 G2 {A}GF G GBd :|2 G2 {A}GF G2 z2 ||
Franc A'Phoill,jig,6/8,1/8,Dmaj,|:A2D B2D|A2G FED|A2D B2D|GAG FED|A2D B2D|A2G FED|=CEG =cBA|GAG FED:|dfa afd|ded cAG|FGA =cAF|GEF GFE|dfa afa|geg fdf|e=cA FGA|GEF GFE:|dfd dfd|dAG FED|dfd dAF|GEF GED|dfd cec|BdB AFD|=CEG =cBA|GAG FED:||:dDD cDD|BDD ADD|dDD cDD|GAG FED|dDD cDD|BDD ADD|=CEG =cBA|GAG FED:|
Over The Waterfall,reel,4/4,1/8,Dmaj,|:z2|f2a2 gfe2 | dedB A2de | f2a2 gfe2 | f6 de |f2a2 gfe2 | dedB A2AB | =c2c2 B2A2 | G6 :||:FG | A2AA B2B2 | ABAG F2FG | A2d2 cde2 | f6 FG |A2AA B2B2 | ABAG F2FG | A2AA GFE2 | D6 :|
The Jig Runrig,jig,6/8,1/8,Dmaj,"e/2f/2|""D""d2d BAA|FAA BAA|""G""Bdd ""D""AAA|""Em""fee ""A""efe|""D""d2d BAA|FAA BAA|""G""Bdd ""D""Aff|""A7""edd ""D""d2:||:a/2g/2|""D""faa ""A""eaa|""D""daa ""A""caa|""G""Bdd ""D""AAA|""Em""fee [1""A""eag|""D""faa ""A""eaa|""Bm""daa ""F#m""caa|""G""Bdd ""D""Aff|""A""edd ""D""d2]:|[2""A""efe|""D""d2d BAA|FAA BAA|""G""Bdd ""D""Aff|""A7""edd ""D""d3]||"
The Jewels Of The Ocean,waltz,3/4,1/8,Gmaj,DE|:G3B AB|GE D2 DE|G3A Bd|c3 A Bc|d3B GA|B3A GB|A3 B AG|EA GE DE|G3B AB|GE D2 DE|G3A Bd|c3 A Bc|d3B GA|B3A GB|AG EG DE|1 G3 E DE:|2 G3 A Bd||c3d cA|c3d cA|B3d cA|B4 AG|A3G AB|A3B AG| E3A GA|EA GA E2|c3d cA|c3d cA|B3d cA|B4 AG|A3G AB|d3B de|dB AG ED|1 G3 A Bd:|2 G3E DE||
The Killavil,reel,4/4,1/8,Dmaj,D2AD BDAD|D2AD BDAD|E2BE cEBE|E2Bc dBAF|D2AD BDAD|D2AD BDAF|GFEF GABc|1 d2fd BdAF:|2 defd BdAB||d2fd Adfa|g2fg egfe|d2fd Adfa|g2fg ~e3f|d2fd Adfa|g2fg edBc|dBBA Bcde|f2ed BdAB|defd adfa|gefd edBc|defd adfa|gefd ~e3f|defd adfa|g2fg edBc|dBBA Bcde|f2ed BdAF||
Doctor O'Neill,jig,6/8,1/8,Dmaj,A|:dcd AFD|E2F G2 A|BGB Bcd|AGF EFA|dcd AFD|E2 F G2 A|BGB Bcd|AFD D2 A:||:dcd ceA|dfe dcB|AFA Bcd|AGF E2A|dcd ceA|dfe dcB|AFA Bcd|1 AFD D2 A:|2 AFD D2 g|||:fef afd|ded fed|gfg faf|gee e2 g|fef afd|ded fed|gbg fag|fdd d2 g:||:fdf ece|dcB AFA|AFd AFD|AGF E2 g|fdf ece|dcB AFA|AFA Bcd|1 AFD D2 g:|2 AFD D2 G|||:FAF GBG|FAG FED|FAF GBG|AGF E2G|FAF GBG|FAG FED|BGB Bcd|1 AFD D2 G:|2 AFD D3||
Kitty's Rambles,jig,6/8,1/8,Dmix,|:DFA c2A|dAd efg|fed cAG|FAF GFE|DFA c2A|dAd efg|fed cAG|Ad^c d2 D:||:dfa dfa|dfa afd|ceg ceg|ceg gfe|fef gfg|agf efg|fed cAG|Ad^c d2 d:||:afd d^cd|Adf agf|gec cBc|Gce gfe|fef gfg|agf efg|fed cAG|Ad^c d2a:|
Sean Bui,jig,6/8,1/8,Dmaj,|:DAD AFA | BGB AFA | D3 AFA | B2c d3:||dfd ecA | dcB AFA | dfd ecA | B2c d2A|dfd ecA | dcB AFA | D3 AFA | B2c d2A|dfd ecA | dcB AFA | dfd ecA | B2c dfg|afd gec | dcd AFA | D3 AFA | B2c d3|
I Ne'er Shall Wean Her,jig,6/8,1/8,Ador,|:G|EGG GED|EGG c2B|AcA AGA|cde ecd|cde g2a|ged c2d|eaa e2d|cAA A2 :||:d|egg ged|egg g2d|eaa aga|baa a2g|cde g2a|ged c2d|eaa e2d|cAA A2 :|
The Morning Thrush,reel,4/4,1/8,Dmaj,|:fag|f2ef d2AF|AdAF A2fe|dAAF dFF2|ABdf e2fe|dAAF dAAF|BAFA dADE|EDFA defa|afef d:||:ABc|dcde faaf|g3e fgfe|dcde faaf|gafg eAce|dcde faa2|bfaf efdB|BAFA defa|afef d:||:ABc|dAAF BAFA|D3F AFF2|dFFE F2AF|ABdf e2fe||dAAF dAAF|BAFA dADE|EDFA defa|afef d:||
The Coolin,waltz,3/4,1/8,Cmaj,G A/B/| (c2 B/c/) (d>B)| c2 E2 (3CEG|(c>B) cd/e/ d>c|c2B2 c>B|A2 Bc (d/c/) (B/A/)|G2 (EG) cG|B/A/G/F/ EC {D/E/} DC |C4 G>F| (E>D) (C>D) (E>^F)|(G>^F G>A) B>G|(c>B) (cd/e/) d>c|(c2 B2) c>B|(A2> Bc) (d/c/) (B/A/)|G2 (EG) cG|B/A/G/F/ EC {D/E/} DC | C4||
John Brennan's,reel,4/4,1/8,Dmaj,D2 FA D2 cd|BAGB ADFA|BAGB ADFA|BAGF EGFE|D2 FA D2 cd|BAGB ADFA|BAGB ABdf|afeg fdde:||f2 df efde|fedB ADFA|BAGB ADFA|BAGB EGFE|f2 df efde|fedB ADFA|BAGB ABdf|afeg fd e2:||
The Handsome Young Maidens,jig,6/8,1/8,Dmaj,dAG FAE|DFA dcd|eAA GAA|EAA edc|dAG FAE|DFA dcd|eAA GAA|1 edc d3:|2 edc dAG||F2 A FAF|G2 B BAG|FGA dAF|EBA BAG|F2 A FAF|G2 B BAG|AFA dAF|FEc d3:|
The Leaving Of Liverpool,polka,2/4,1/8,Dmaj,DE|F3 A|GF ED|d3 B|A2 DE|F2 A2|B2 A2|E4|E2 DE|F3 A|GF DE|d3 B| A2 DE|F2 AF|E2 E2|D4||:D2 cd|e3 c|A2 ce|d3 B|A3 D|F3 A|B A G F|E4|A2 A G|F2 FA|G F E D|d3B|A D2E| F A A F|E2 E2|D4:|
The Irish,mazurka,3/4,1/8,Gmaj,DG|B2 BA GB|d2 dB AB|c2 ce dc|(3Bcd g2 DG|B2 BA GB|d2 dB AB|c2 cA FA|1 G4:|2 G3 ggf|||:e2 ce ce|d2 dB AB|c2 cA FA|B2 B ggf|e2 ce ce|d2 dB AB|c2 cA FA|1 G3 ggf:|2 G4||
The Whistling Postman,jig,6/8,1/8,Dmaj,e|:~f3 edB|ABd BAF|DFA dfa|baf ede||faf edB|ABd BAF|DFA Bed|cBc d2e:||:~f3 afd|gBd gfe|fef af/g/a|baf ede||faf edB|ABd BAF|DFA Bed|cBc d2e:|
Another Jig Will Do,slip jig,9/8,1/8,Dmaj,|: ABA A2G F2G | ABA AGF ~G3 | ABA A2G F2G | A2d d2c d3 :||: A2g f2d e2c | A2B =c2d c2c | A2g f2d e2c | A2d d2c d3 |A2g f2d e2c | A2B =c2d c2^c | d2A A2G F2G | A2d d2c d3 :|
The Gooseberry Bush,reel,4/4,1/8,Dmaj,|:ADFD EFGE | AGAB =c2 AG | AB=cA d^cAG | FGAF GBAF |D2 FD EFGE | ABcA d2 de | fdec dfed | cAGE FD D2 :||:Ad d2 fded | =c2 cB cA G2 | ABAF GEED | FGAB =cAGB |Ad d2 fded | =c2 cB cA G2 | ABcA d^cAG | ABcA d4 :||:Adcd fdcd | efge aged | cdef g2 ef | g2 ge dcAc |d2 cd ABAG | FGAB =c2 AG | AB=cA d=cAG | ABcA d4 :|
Snug In The Blanket,jig,6/8,1/8,Gmaj,A2B cBc|EFE c2A|B2G AFD|GAG BAG|A2B cBc|EFE c2A|BdB cAF|G3 BAG:|FGA AFd|AFd AFd|FGA AFd|EFG GFE|FGA AFd|AFd ABc|BdB cAF|G3 BAG:|FGA AFD|DED AFD|FGA AFD|GFG BAG|FGA AFD|DED ABc|BdB cAF|G3 BAG:|
Blind Mary,waltz,3/4,1/8,Dmaj,A|d2 d>c|B2 AF/G/|A>B AF|E3 FG|Af f>e|dB AD/E/|F>G E>D|D3||d/e/|f>g fB|e>c AB/c/|d>D DE/F/|E3 A/G/|F>G Ad|f>e dD/E/|F>G E>D|D3||
The Glen Road To Carrick,reel,4/4,1/8,Dmix,AD~D2 AGFE|AD~D2 BGBd|AD~D2 AGFA|1 GEcE GABd:|2 GEcE GcGE||D2dA F2AF|Dd^cd ABAF|D2dA F2AF|GEcE GcGE|D2dA F2AF|Dd^cd A2B=c|cBBA AGAF|GEcE GBeg||:fd~d2 Addg|fdfg a2(3gag|fd~d2 Adfd|ecef gaag:||:fde^c dBAG|FADF A2Bc|cBBA AGAF|1 GEcE GBeg|2 GEcE GAB^c:||:dD~D2 AD~D2|dD~D2 A2Bc|dD~D2 AGFA|GEcE GAB^c|dD~D2 AD~D2|dD~D2 A2Bc|cBBA AGAF|1 GEcE GAB^c:|2 GEcE GcGE||D4||
Sonny Murray's,hornpipe,4/4,1/8,Dmaj,FG|ABAF DEFG|AG (3FED =c2 (3AB^c|dcde fdAF|G2GF G2FG|ABAF DEFG|AG (3FED =c2 (3AB^c|dcde fdAG|F2D2 D2:||de|f2fd ecAF|Gggf g2fg|a2ab agec|dcAF G2FG|ABAF DEFG|AG (3FED =c2 (3AB^c|dcde fdAG|F2D2 D2 :||
The Spey In Spate,reel,4/4,1/8,Dmaj,"(3A,B,C | D2FD A,DFA | dcBA ^GAFD | E2GE B,EGB | gecA GECA, |D2FD A,DFA | dDcD BDAf | gefd ecdB | AFGE DABc |d/2d/2dfd AdFA | DFAd fagf | e/2e/2ege BeGB | CEAc egfe |d/2d/2dfd AdFA | DFAd fagf | gefd ecdB | AFGE D4 |"
McGoldrick's,jig,6/8,1/8,Dmaj,|| e | ~f3 efg | fdA GFE | FAd GBe |1 FAd B/c/d :|2 Adc d2 :||A | ~B3 BAB | ~f3 fec | ~e3 fec | Ace fec |~B3 BAB |~f3 fec |1 ~e3 fec | BcA B2 :|2 ~e3 fec | ~g3 a2||
